domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
dartours.sk,ISKI-0001,FORPSI-S84525,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,03.08.2020
darujbox.sk,ISKI-0001,FORPSI-S652684,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,24.07.2020
dashascake.sk,ISKI-0001,FORPSI-S380599,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.06.2020
daslevoca.sk,ELBI-0002,DLEV-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.05.2020
datalitic.sk,NETH-0005,WEDOS-6S6-265903,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalitics.sk,NETH-0005,WEDOS-D58-265917,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalitix.sk,NETH-0005,WEDOS-NJX-265908,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalitycs.sk,NETH-0005,WEDOS-ES8-265909,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datallytics.sk,NETH-0005,WEDOS-X3T-265911,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalytic.sk,NETH-0005,WEDOS-XRV-265901,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalytics.sk,NETH-0005,WEDOS-GCA-265913,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
datalytix.sk,NETH-0005,WEDOS-JKE-265906,OK,dns.acomputer.cz,sns.acomputer.cz,,,17.08.2020
dataserver.sk,ISKI-0001,H565763,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.07.2020
datatree.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.06.2020
dataviz.sk,ISKI-0001,MARC-0555,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,20.01.2020
datax.sk,MARE-0397,MARE-0397,OK,gw5.datax.sk,gw6.datax.sk,,,17.08.2020
davidov.sk,ISKI-0001,OBEC-0945,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,23.10.2019
daycomp.sk,ISKI-0001,FORPSI-S595610,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,17.08.2020
dayoffcorner.sk,ISKI-0001,CORN-0002-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,02.08.2020
dcdigitalis.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.08.2020
dch.sk,ISKI-0001,MART-1349,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,09.08.2020
dcza.sk,QDIG-0003,H444881,OK,ns1.q7.sk,ns2.q7.sk,,,29.03.2020
ddconsult.sk,ISKI-0001,DARI-0060,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,ns.forpsi.cn,04.08.2020
ddruzomberok.sk,ISKI-0001,DETS-0035-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,03.05.2020
dds-cad.sk,ISKI-0001,FORPSI-S543318,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,08.09.2021
de-park.sk,ISKI-0001,FORPSI-S596870,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,31.07.2020
debug.sk,WEBS-0001,JNFE-0002,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,17.09.2019
decorart.sk,ISKI-0001,FORPSI-S564048,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,24.02.2021
dedomraz.sk,ISKI-0001,BOHU-0152,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.11.2019
dedrakatalogy.sk,ISKI-0001,FORPSI-S669381,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.07.2020
def.sk,ELBI-0002,DEFI-0005,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.01.2020
dega.sk,ISKI-0001,FORPSI-S583735,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,06.09.2028
dekora.sk,WEBS-0001,PETE-1861,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.08.2020
dekoracie-doplnky.sk,ELBI-0002,ELB-XJF357NKQVRU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.06.2020
deliciousphotography.sk,ELBI-0002,EFFE-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.12.2019
delikatesydomu.sk,ISKI-0001,H397129,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,21.06.2020
delta-r.sk,AARI-0002,RUDO-0137-3959,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,23.10.2019
deltavolt.sk,ISKI-0001,MYVO-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,09.07.2020
deluxes.sk,ISKI-0001,SMGI-0002-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,01.07.2020
dencohappel.sk,ISKI-0001,ANTO-0426,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,12.08.2020
denimhouse.sk,ISKI-0001,FORPSI-S621441,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.07.2020
dennikrelax.sk,QDIG-0003,TRAD-0012,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,02.12.2019
dennikslovenky.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2020
densitop.sk,ISKI-0001,FORPSI-S172828,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.08.2021
densitpodlahy.sk,ISKI-0001,FORPSI-S172828,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.08.2021
denso-am.sk,ELBI-0002,ELEK-0061,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
dentabox.sk,ISKI-0001,FORPSI-S554209,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,15.07.2020
dentalweb.sk,ISKI-0001,FORPSI-S647968,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.08.2020
dentashop.sk,ISKI-0001,FORPSI-S402377,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.07.2020
dentero.sk,ISKI-0001,DAVI-0136,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,14.06.2020
derma.sk,ELBI-0002,C4PI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.04.2020
dermatology.sk,ISKI-0001,MUUB-0001,OK,dns2.pes.cz,ns2.pes.cz,,,18.06.2020
dermoworld.sk,ISKI-0001,FORPSI-S588917,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.06.2021
designbuy.sk,ISKI-0001,FORPSI-S45812,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.06.2024
designet.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,24.11.2019
designetportal.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.10.2019
designetseo.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.09.2019
designetwork.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.02.2020
designyourclothes.sk,ISKI-0001,FORPSI-S570847,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.06.2020
destilace-pristroje.sk,ISKI-0001,FORPSI-S669411,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.07.2020
detijazdia.sk,ISKI-0001,FORPSI-S573831,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.08.2020
detske-body.sk,ISKI-0001,MILI-0014,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,05.08.2020
detskebody.sk,ISKI-0001,MILI-0014,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,05.08.2020
detskedrevaky.sk,ELBI-0002,ELB-9CLWN3P47FA8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.05.2020
detskekadernictvo.sk,ELBI-0002,PASTELSMEDIA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.03.2020
detskestranky.sk,ISKI-0001,AGEN-0011,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,04.08.2020
detskydomovbytca.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.11.2019
detskysalon.sk,ELBI-0002,PASTELSMEDIA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.10.2019
devboost.sk,GRAN-0063CZ,sub_111200,OK,ns.gransy.com,ns2.gransy.com,ns3.gransy.com,ns4.gransy.com,13.07.2020
develart.sk,ELBI-0002,ELB-6NWW8N6AE2GT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.11.2019
devlab.sk,ELBI-0002,JNON-0014,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.02.2020
devops.sk,GRAN-0063CZ,sub_024496,OK,ns.bitfire.sk,ns2.bitfire.sk,,,21.12.2019
devpda.sk,ELBI-0002,ZOLT-0232,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.02.2020
devron.sk,ELBI-0002,ELB-NCTZ7SMZ1D70,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
devronbike.sk,ELBI-0002,ELB-Q95TECGRWLUN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.09.2019
dfmg.sk,ISKI-0001,FORPSI-S356785,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.06.2020
dfnbb.sk,ELBI-0002,DETS-0018-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.01.2020
dgpslovakia.sk,ELBI-0002,ELB-29AP65D4BWDV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
dh-partner.sk,ISKI-0001,FORPSI-S556490,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,14.06.2020
dialux.sk,ELBI-0002,FRAN-0464,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.02.2020
diamantove-sperky.sk,ELBI-0002,SMOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.01.2020
diamantoveprstene.sk,ELBI-0002,SMOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.01.2020
dianetikazilina.sk,ELBI-0002,ELB-GMRWX3BAPO93,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
dianka.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.11.2019
dierkovane-okuliare.sk,ISKI-0001,IVAN-0834,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,26.08.2020
dierkovaneokuliare.sk,ISKI-0001,IVAN-0834,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,26.08.2020
dietakrabicky.sk,ISKI-0001,KVET-0039,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,18.07.2020
differentcoffee.sk,ELBI-0002,ELB-92200DX44Z4U,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.11.2019
digib.sk,ISKI-0001,RADO-0646,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,05.07.2020
digitalbridge.sk,ELBI-0002,ELB-SMJ75D0PC1XG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2020
digitalfirstmarketinggroup.sk,ISKI-0001,FORPSI-S356785,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.06.2020
digitalizujem.sk,ELBI-0002,ELB-GN6FP7IYXGMJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.05.2020
digitalmarketinggroup.sk,ISKI-0001,FORPSI-S356785,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.06.2020
digitalmediagroup.sk,ISKI-0001,FORPSI-S638054,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,02.07.2020
digitalnakniznica.sk,ISKI-0001,FORPSI-S466504,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.09.2020
digitalnimenu.sk,ISKI-0001,FORPSI-S584423,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.08.2020
digitelevizia.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.08.2020
directmarketing.sk,QDIG-0003,DIRE-0004,OK,ns1.q7.sk,ns2.q7.sk,,,10.11.2019
direto.sk,ZONE-0002,ZONERSK-1002572,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,06.03.2020
dismed.sk,ELBI-0002,ONWA-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
divona.sk,ISKI-0001,KATA-0478,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.08.2020
divorceparty.sk,ISKI-0001,FORPSI-S37538,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,06.07.2020
diykreativ.sk,ISKI-0001,FORPSI-S667094,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,03.06.2020
dizajnstudio.sk,ELBI-0002,PAGE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.11.2019
djangoproject.sk,ELBI-0002,ELB-RE89OF5OST29,OK,ns.inetadmin.sk,,,,13.11.2019
djd.sk,ELBI-0002,DJDF-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.08.2020
djdali.sk,ELBI-0002,ELB-P8XG6WMW2NGV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.08.2020
djred.sk,ISKI-0001,ROMA-0025,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,07.09.2019
dlazby-ploty.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.04.2020
dlheklcovo.sk,ISKI-0001,OBEC-0794-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.08.2020
dlhopisove.sk,ISKI-0001,FORPSI-S529982,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,24.06.2020
dlma.sk,ELBI-0002,AGEN-0056,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
dlugosch.sk,WEBS-0001,WS-103,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,04.07.2020
dlugoschorgan.sk,WEBS-0001,WS-103,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,02.07.2020
dmj-projekt.sk,ELBI-0002,ELB-K8TY9Q4FUW5N,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.03.2020
dmpconsult.sk,ISKI-0001,DARI-0060,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,19.08.2020
dnesne.sk,ELBI-0002,LUCI-0120-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.06.2020
dnrelektro.sk,ISKI-0001,DAMP-0014,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,18.06.2020
do-it-for-slovakia.sk,ISKI-0001,FORPSI-S594941,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,08.06.2020
do-it-yourself.sk,ISKI-0001,FORPSI-S32284,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,17.07.2020
dobra-volba.sk,ISKI-0001,FORPSI-S594941,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,30.07.2020
dobraagentura.sk,ELBI-0002,ELB-BS4TGV1Z9ZX3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.08.2020
dobradvanactka.sk,ISKI-0001,FORPSI-S383254,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,28.07.2020
dobrapostava.sk,ELBI-0002,ELB-OJG4TAMJ8WL3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.10.2019
dobraspajza.sk,ELBI-0002,ELB-K4YCTN9FR606,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
dobrasunka.sk,ISKI-0001,FORPSI-S667819,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.06.2020
dobrebyvanie.sk,ELBI-0002,MARC-0582-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
dobredrevaky.sk,ELBI-0002,ELB-XNESSZ0PVJXU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
dobrenovinky.sk,ISKI-0001,MARI-1265,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.06.2020
dobrepoistenie.sk,ELBI-0002,EURO-0360-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.06.2020
dobrepzp.sk,ELBI-0002,WEBP-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2020
dobretaxi.sk,ISKI-0001,BRAN-0512,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.06.2020
dobriludia.sk,ELBI-0002,UBOM-0359,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,13.03.2020
dobry-web.sk,WEBG-0001,WY-80420,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,26.04.2020
dobrygazda.sk,ELBI-0002,LADI-0305-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,31.01.2020
dobrykouc.sk,ELBI-0002,ELB-JIPS7EGL35GY,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.08.2020
dobryrozvod.sk,ISKI-0001,FORPSI-S542369,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,25.06.2020
dofca.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.02.2020
dognet.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.04.2020
dognethelp.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2020
dogweb.sk,ZONE-0002,ZONERSK-1001945,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,05.10.2019
dohodnisa.sk,ISKI-0001,FORPSI-S636238,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.06.2020
doitforslovakia.sk,ISKI-0001,FORPSI-S594941,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,08.06.2020
doizbicky.sk,WEBS-0001,IMME-0002,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,27.10.2019
dojc.sk,ISKI-0001,OBEC-0992-4623,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,13.03.2020
dojcenie.sk,ISKI-0001,PROV-0011,OK,dns2.pes.cz,ns2.pes.cz,,,02.07.2020
dokocaajdovoza.sk,ISKI-0001,SMIN-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,23.06.2020
dolghi.sk,WEBS-0001,VIOL-0011,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,10.01.2020
dolnakrupa.sk,ISKI-0001,FORPSI-S75271,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,23.07.2020
dolnanitra.sk,ISKI-0001,REGI-0190,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,12.01.2020
dolnastanica.sk,ELBI-0002,ELB-S4T7W64PQOW6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.04.2020
dolne-semerovce.sk,ISKI-0001,OBEC-1484,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,22.12.2019
dolnelovcice.sk,ISKI-0001,OBEC-1791,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,02.02.2020
dolneobdokovce.sk,ISKI-0001,H454149,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,22.05.2020
dolneoresany.sk,ISKI-0001,OBEC-1006-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.03.2020
dolnesaliby.sk,ELBI-0002,DOLN-0002-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,08.10.2019
dolnezelenice.sk,ISKI-0001,GALI-0012,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.02.2020
dolnybadin.sk,ISKI-0001,OBEC-1876-4623,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,25.02.2020
dolnybar.sk,ISKI-0001,OBEC-2095,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,27.06.2020
dolnychotar.sk,ISKI-0001,H745029,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,15.07.2020
domacebieleniezubov.sk,ELBI-0002,CANEVENTURES,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2020
domaceulohy.sk,REG-379549,sub_1084994,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,05.09.2020
domdulovacergov.sk,ISKI-0001,FORPSI-S671669,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,02.08.2020
dominanty-slovenska.sk,ISKI-0001,NROD-0052,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,04.08.2020
dominiq.sk,ELBI-0002,ELB-3NWCJOOFO2CE,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2020
dommodlitby.sk,ELBI-0002,AGAN-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.02.2020
domovgp.sk,ELBI-0002,DOMO-0118,OK,ns.inetadmin.cz,ns.inetadmin.eu,ns.inetadmin.sk,,19.05.2020
domprerodinu.sk,ELBI-0002,ANNA-0436,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.12.2019
domvzahrade.sk,ELBI-0002,BCPE-0028,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.09.2019
domy-javorova-alej.sk,ISKI-0001,FORPSI-S637424,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.09.2019
domyjavorovaalej.sk,ISKI-0001,FORPSI-S637424,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.09.2019
donas.sk,ISKI-0001,MEGA-0018,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,10.09.2019
donaska-pizze-bratislava.sk,ISKI-0001,H367909,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.07.2020
dongjin.sk,ISKI-0001,MART-1192,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,13.07.2020
donkichot.sk,ISKI-0001,UBOM-0592,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,22.06.2020
donovaly.sk,ISKI-0001,OBEC-0301-4623,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,24.06.2020
doprava-zdarma.sk,ISKI-0001,FORPSI-S607817,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,28.06.2021
dopravadochorvatska.sk,ELBI-0002,ELB-JM0M8V4STPW5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.06.2020
dopravakalman.sk,ELBI-0002,CLUB-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.08.2020
dopravanakoncerty.sk,ELBI-0002,ELB-8R0W1FVJ59D9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
dopravanapodujatia.sk,ELBI-0002,ELB-FAN1MBB6KCAJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
dopravanavianocnetrhy.sk,ELBI-0002,ELB-EBHD04QGKPBN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.11.2019
dopravazfrancuzska.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
dopravaznemecka.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
dopravazospanielska.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
dopravazpolska.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
dopravazrakuska.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
dopravaztalianska.sk,ISKI-0001,FORPSI-S668298,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.06.2020
doro.sk,ELBI-0002,VOJT-0129,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.10.2019
dorucenizdarma.sk,ISKI-0001,FORPSI-S667539,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.06.2020
doskoly.sk,ISKI-0001,MYHO-0004,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.07.2020
doskrta.sk,ISKI-0001,H410273,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,26.08.2019
dota2.sk,ELBI-0002,ONWA-0001-3891,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.12.2019
dotovane-pobyty.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.10.2019
