domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
marekgalinski.sk,GRAN-0063CZ,sub_1029263,OK,ns1.skhosting.eu,ns2.skhosting.eu,ns.skhosting.CZ,,25.05.2020
martinszabo.sk,MART-2448,MART-2448,OK,ns0.1984.is,ns1.1984hosting.com,ns1.1984.is,ns2.1984hosting.com,13.05.2020
maryport.sk,TOMI-0041,TOMI-0023,OK,anastasia.ciernik.sk,katarina.ciernik.sk,,,09.04.2020
masaryk.sk,REG-379549,MMIL-0001-0001,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,12.10.2019
masarykova.sk,REG-379549,MMIL-0001-0001,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,21.10.2019
maurit.sk,WEBG-0001,LUBO-0021-3959,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,28.08.2019
maximko.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,11.11.2020
medikonbb.sk,WEBG-0001,WY-107984,OK,ns1.trailslash.com,ns2.trailslash.com,ns3.trailslash.com,ns4.trailslash.com,04.12.2019
medley.sk,ZONE-0002,ZONERSK-1003089,OK,ns1.regzone.cz,ns1.regzone.info,,,11.08.2019
merva.sk,WEBG-0001,PETE-1823,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,11.07.2019
michalcech.sk,WEBS-0001,WS-51833,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,14.04.2020
microbit.sk,WEBG-0001,WY-97878,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,11.03.2020
micropython.sk,WEBG-0001,WY-98794,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,02.01.2020
microwave.sk,DIGI-0056,H518307,OK,a.ns.satro.sk,ns2.satro.sk,ns1.satro.sk,,31.01.2020
mipe.sk,WEBG-0001,WY-104859,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,25.09.2019
mirano.sk,WEBG-0001,WY-112235,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,29.04.2021
mission.sk,WEBG-0001,MISS-0002,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,10.01.2020
mojawebstranka.sk,GRAN-0063CZ,sub_938507,OK,ns1.canagon.com,ns2.canagon.com,,,20.11.2019
mojesidlo.sk,WEBG-0001,ALL4-0004,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,09.07.2028
mojpobox.sk,WEBG-0001,ALL4-0004,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,23.01.2028
motus.sk,WEBG-0001,MATE-0001,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,18.07.2027
msw.sk,MART-2448,MART-2448,OK,ns0.1984.is,ns1.1984hosting.com,ns1.1984.is,ns2.1984hosting.com,02.12.2019
mtechnology.sk,ZONE-0002,ZONERSK-1006472,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,10.10.2019
nethost.sk,NETH-0005,NETHOST,OK,sns.nethost.sk,dns.nethost.cz,tns.nethost.eu,,16.01.2021
noemi-dss.sk,QDIG-0003,H370137,OK,ns1.q7.sk,ns2.q7.sk,,,24.08.2019
nrb.sk,QDIG-0003,RIMS-0010,OK,ns1.q7.sk,ns2.q7.sk,,,17.09.2019
ochranamaloletych.sk,QDIG-0003,KONF-0001,OK,ns1.q7.sk,ns2.q7.sk,,,23.04.2020
odino.sk,GRAN-0063CZ,sub_1133860,OK,ns1.hosting90.cz,ns2.hosting90.cz,ns3.hosting90.net,,10.05.2020
office365ka.sk,REG-379549,sub_1084994,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,15.10.2019
pampeliska.sk,ZERO-0008,H342955,OK,ns1.zeroone.sk,ns2.zeroone.sk,ns3.zeroone.sk,ns4.zeroone.sk,24.07.2019
pergamano.sk,ZONE-0002,ZONERSK-1004400,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,06.06.2020
pochodzazivot.sk,QDIG-0003,KONF-0001,OK,ns1.q7.sk,ns2.q7.sk,,,17.01.2020
privatnavinnacesta.sk,UXSO-0001,H691261,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,05.05.2020
procitanie.sk,GRAN-0063CZ,sub_1049095,OK,ns1.hosting90.cz,ns2.hosting90.cz,ns3.hosting90.net,,23.05.2020
profithunterscoin.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,16.03.2020
programalf.sk,REG-379549,sub_1084994,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,19.09.2019
propistour.sk,UXSO-0001,UXSO-0001,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,20.03.2020
pxg.sk,GRAN-0063CZ,sub_1025534,OK,ns1.thinline.cz,ns2.thinline.cz,ns3.cesky-hosting.eu,,08.02.2020
pycon.sk,WEBG-0001,SPYO-0001,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,01.05.2020
python.sk,WEBG-0001,SPYO-0001,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,29.12.2019
q7.sk,QDIG-0003,QDIG-0003,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,13.01.2020
rainbowpaws.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,21.06.2020
regex.sk,GRAN-0063CZ,SKHO-0001-4143,OK,ns1.skhosting.eu,ns2.skhosting.eu,ns.skhosting.CZ,,22.11.2019
regtons.sk,GRAN-0063CZ,sub_000050,OK,ns.gransy.com,ns2.gransy.com,ns3.gransy.com,ns4.gransy.com,28.02.2020
repre.sk,QDIG-0003,REPR-0017,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,27.10.2019
rupkki.sk,RUPK-0001,RUPK-0001,OK,ns1.rupkki.sk,ns2.rupkki.sk,,,14.06.2019
sabiovet.sk,ISKI-0001,FORPSI-C1429347,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,02.05.2021
salstar.sk,PCHS-0001,JNON-0015,OK,ns.salstar.sk,ns.upjs.sk,,,06.04.2027
santavy.sk,QDIG-0003,PETE-0003,OK,ns1.q7.sk,ns2.q7.sk,,,27.03.2022
securcom.sk,SECU-0026,SECU-0026,OK,amit.ns.cloudflare.com,beth.ns.cloudflare.com,,,01.05.2020
slovaknet.sk,ZONE-0002,ZONERSK-1004321,OK,ns1.slovaknet.sk,ns2.slovnet.com,,,05.02.2020
sluka.sk,REG-379549,KLIK-0001,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,19.04.2020
smetanaam.sk,ZONE-0002,ZONERSK-1006470,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,13.06.2020
sportliga.sk,WEBG-0001,DVID-0072,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,03.06.2020
sri.sk,TREX-0001,TREX-0001,OK,becky.ns.cloudflare.com,jay.ns.cloudflare.com,,,05.04.2020
stara.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,09.01.2020
stavtrans.sk,WEBG-0001,WY-103438,OK,ns1.trailslash.com,ns2.trailslash.com,ns3.trailslash.com,ns4.trailslash.com,17.08.2019
studenttv.sk,TECH-0064,TECH-0064,OK,ns.intrak.sk,ns2.intrak.sk,,,14.11.2020
studujvedu.sk,UNIV-0040,UNIV-0040,OK,ns.ukf.sk,ns2.ukf.sk,ns3.ukf.sk,,26.01.2029
stuff.sk,STUF-0001,MARE-0387,OK,ns1.stuffnet.sk,ns2.stuffnet.sk,,,10.11.2019
suda.sk,GRAN-0063CZ,sub_934002,OK,ns1.adminator.cz,ns2.adminator.cz,ns3.adminator.cz,,22.07.2019
svetmaciek.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,26.02.2020
teleosetrovatelstvo.sk,UNIV-0040,UNIV-0040,OK,ns.ukf.sk,ns2.ukf.sk,ns3.ukf.sk,,17.02.2020
terroir.sk,UXSO-0001,H691261,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,20.05.2020
testovacia.sk,WEBS-0001,WS-5066,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,24.07.2019
text-link.sk,ZONE-0002,ZONERSK-1001853,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,10.03.2020
textlink.sk,ZONE-0002,ZONERSK-1001856,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,26.10.2019
thinline.sk,GRAN-0063CZ,sub_082372,OK,ns1.thinline.cz,ns2.thinline.cz,ns3.cesky-hosting.eu,,06.04.2020
tkkbs.sk,QDIG-0003,KONF-0001,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,03.02.2020
topserver.sk,REG-379549,REG-379549,OK,ns2.webdom.sk,ns3.webdom.sk,,,05.08.2019
topvino.sk,QDIG-0003,MARC-0509,OK,ns1.q7.sk,ns2.q7.sk,,,04.11.2019
trailslash.sk,WEBG-0001,WY-103952,OK,ns1.trailslash.com,ns2.trailslash.com,ns3.trailslash.com,ns4.trailslash.com,29.08.2019
tritontech.sk,TRIT-0008,TRIT-0008,OK,hans.ns.cloudflare.com,robin.ns.cloudflare.com,,,03.01.2020
trynet.sk,WEBG-0001,WY-100526,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,25.11.2019
tururu.sk,UXSO-0001,H693739,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,20.02.2020
tvlux.sk,QDIG-0003,STUD-0017,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,09.05.2020
tvorilci.sk,ZONE-0002,ZONERSK-1004400,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,22.03.2020
ucime-s-hardverom.sk,WEBG-0001,WY-101265,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,30.06.2019
ucimeshardverom.sk,WEBG-0001,WY-101264,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,30.06.2019
uhlarovci.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,09.04.2020
uhlik.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,24.08.2020
ukf.sk,UNIV-0040,UNIV-0040,OK,ns.ukf.sk,ns2.ukf.sk,ns3.ukf.sk,ns1.bbnw.sk,25.09.2027
unlimitedhosting.sk,WEBS-0001,WEBS-0001,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.01.2020
uxsolutions.sk,UXSO-0001,UXSO-0001,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,09.11.2020
vabank.sk,REG-379549,PCPR-0999,OK,ns1.webdom.sk,ns2.webdom.sk,ns3.webdom.sk,,05.05.2020
vachulapalety.sk,ZONE-0002,JNVA-0032,OK,ns1.regzone.cz,ns1.regzone.info,,,11.05.2020
verimpane.sk,QDIG-0003,STUD-0017,OK,ns1.q7.sk,ns2.q7.sk,,,26.09.2019
vinocentrum.sk,UXSO-0001,H691261,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,04.04.2020
viragoparts.sk,ZONE-0002,ZONERSK-1003091,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,10.05.2020
vonhunady.sk,UXSO-0001,H693741,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,15.10.2020
vsim.sk,SECU-0026,SECU-0026,OK,amit.ns.cloudflare.com,beth.ns.cloudflare.com,,,17.08.2019
webuget.sk,WEBG-0001,WY-112763,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,20.05.2020
wecan.sk,WEBS-0001,MATE-0452,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.06.2019
zelenapremesto.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,19.04.2020
zerowastegroup.sk,SECU-0026,SECU-0026,OK,amit.ns.cloudflare.com,beth.ns.cloudflare.com,,,02.05.2020
zgh.sk,ZONE-0002,ZONERSK-1003104,OK,ns1.regzone.cz,ns1.regzone.info,,,18.03.2020
zimen.sk,QDIG-0003,PETE-0002,OK,ns1.q7.sk,ns2.q7.sk,,,13.02.2020
zsmalleho.sk,IUJH-0001,MEST-0063,OK,ns.ehs.sk,ns2.ehs.sk,ns3.ehs.sk,,24.01.2020
zsssenica.sk,QDIG-0003,H543519,OK,ns1.q7.sk,ns2.q7.sk,,,20.12.2019
